668843,342,,,370 Queen Street South,Mississauga,Ontario,L5M1M2,Central Region
878138,343,,,186 Romaine St,Peterborough,Ontario,K9J2C4,East Region
666652,344,,,2986 Lakeshore Boulevard West,Toronto,Ontario,M8V1J9,Toronto Region
888699,345,,,1484 Cornwall Rd,Oakville,Ontario,L6J7W5,Central Region
886567,346,,,213 Kells Road,Powassan,Ontario,P0H1Z0,North Region
881375,347,,,522 Book Road East,Ancaster,Ontario,L9G3L1,West Region
669600,348,,,38 Mary Street,Clinton,Ontario,N0M1L0,West Region
888612,349,,82,751 John Street N,Aylmer,Ontario,N5H2R8,West Region
885329,350,,,230 St Clair Ave W Ave,Toronto,Ontario,M4V1R5,Toronto Region
877921,351,,,2463 Lakeshore Rd E,Oakville,Ontario,L6J1M7,Central Region
883818,352,,,70 Silver Birch AVE,TORONTO,Ontario,M4E3K9,Toronto Region
886246,353,,,2447 Three Bridges Road 4,Elmira,Ontario,N3B2Z3,West Region
887461,354,101/201 West,,1300 Don Mills Rd,North York,Ontario,M3B2W6,East Region
884300,355,,,1875 Niagara Stone Road,Niagara-on-the-Lake,Ontario,L0S1J0,West Region
668898,356,,,98 Snake River Line,Cobden,Ontario,K0J1K0,East Region
885389,357,,,1022 Cold Creek Road,Eganville,Ontario,N0G2X0,East Region
876682,358,,,201 Paradise Rd N,Hamilton,Ontario,L8S3T3,West Region
887552,359,,,220 Townline Rd. N.,Oshawa,Ontario,L1K2J6,East Region
885559,360,500,,3550 Victoria Park Ave,North York,Ontario,M2H2N5,Central Region
889437,361,Suite 518,,3550 Victoria Park Avenue,North York,Ontario,M2H2N5,Central Region
880183,362,,,1003 Main St W,Hamilton,Ontario,L8S4P3,West Region
669701,363,,,3285 Simcoe Street North,Oshawa,Ontario,L1H7K4,East Region
881198,364,,,2681 Glen Street,Metcalfe,Ontario,K0A2P0,East Region
885380,365,,,35 High Street,Drayton,Ontario,N0G1P0,West Region
669150,366,,,140 Dawes Road,Toronto,Ontario,M4C5C2,Toronto Region
888319,367,F200,,1550 16th Avenue,Richmond Hill,Ontario,L4B3K9,Central Region
669705,368,,,1165 Centre Street,Fenwick,Ontario,L0S1C0,West Region
669325,369,,,8058 8th Line West,Utopia,Ontario,L0M1T0,Central Region
882508,370,202,,5416 Side Road 25,Utopia,Ontario,L0M1T0,Central Region
877832,371,,,54519 Eden Line Line,Aylmer,Ontario,N5H2R3,West Region
669233,372,303,,250 Sheppard Avenue East,Toronto,Ontario,M2N6M9,Central Region
880825,373,,,1298 Lisbon Road,Wellesley,Ontario,N0B2T0,West Region
886395,374,,,108 FOREST ST,GUELPH,Ontario,N1G1H9,West Region
886462,375,,518,11 School Street,Emo,Ontario,P0W1E0,North Region
665238,376,,,1298 Lisbon Rd.,Wellesley,Ontario,N0B2T0,West Region
875376,377,,,177 Beverley St,Toronto,Ontario,M5T1Y7,Toronto Region
668953,378,,,13 S Elizabeth Street,Teeswater,Ontario,N0G2S0,West Region
665334,379,,369,36 Albert St,Clinton,Ontario,N0M1L0,West Region
665932,380,,,5635 Yonge Street M2M 3S9,North York,Ontario,L4E3V4,Central Region
885988,381,,,14994 Highway 48,Stouffville,Ontario,L4A3B6,Central Region
884921,382,,,8117 Line 12 1,Conn,Ontario,N0G1N0,West Region
877425,383,,,601 Newpark Blvd,Newmarket,Ontario,L3X2S2,Central Region
889741,384,,Box 65,3745 Herrgott Rd,Hawkesville,Ontario,N0B1X0,West Region
876550,385,,,1 Loring Drive,Bolton,Ontario,L7E1Y1,Central Region
668636,386,207,,716 Gordon Baker Road,North York,Ontario,M2H3B4,Central Region
889318,387,,,7 Howard Ave.,London,Ontario,N6P1B8,West Region
665114,388,,,539 Victoria Street,Harrington,Ontario,N0J1J0,East Region
669698,389,,713,200 South Crane Lake Road,MacTier,Ontario,P0C1H0,Central Region
882947,390,,,1765 MEADOWVIEW  AVE AVE,PICKERING,Ontario,L1V3G7,East Region
668882,391,,,531 Finch Avenue West,Toronto,Ontario,M2R3X2,Central Region
877670,392,,,2250 Credit Valley Rd,Mississauga,Ontario,L5M4L9,Central Region
887293,393,,,531 Finch Ave W,Toronto,Ontario,M2R3X2,Central Region
880809,394,,,10301 Creditview Rd,Brampton,Ontario,L7A0X3,Central Region
878405,395,,,1371 Grey Ox Avenue 5,Lucknow,Ontario,N0G2H0,West Region
668652,396,,,3729 Creekford Road,Westbrook,Ontario,K7P2Z7,East Region
887161,397,,,2365 Bayview Ave,Toronto,Ontario,M2L1A2,Central Region
665266,398,,,217 Brookbanks Dr,Toronto,Ontario,M3A2T7,Central Region
881570,399,,,411 Lawrence Ave. E,Toronto,Ontario,M3C1N9,Central Region
881305,400,,,29923 Oakdale Road,Croton,Ontario,N0P1K0,West Region
882866,401,2nd F,,5200 Yonge Street,North York,Ontario,M2N5P6,Central Region
885137,402,14,,1550 Kingston Rd,Pickering,Ontario,L1V1C3,East Region
668728,403,,,906 Yonge Street,Toronto,Ontario,M4W2J2,Toronto Region
889900,404,,,585 Trethewey Drive,North York,Ontario,M6M4B8,Central Region
880921,405,,,51 PRINCE ST N,CHATHAM,Ontario,N7M4J7,West Region
882053,406,2B,,5467 YONGE ST,North York,Ontario,M2N5S1,Central Region
886138,407,6,,139 Devon Road,Brampton,Ontario,L6T5P8,Central Region
886320,408,,,172 Wilson Road,Stirling,Ontario,K0K3E0,East Region
886939,409,,,131 FARNHAM AVE,TORONTO,Ontario,M4V1H7,Toronto Region
666168,410,,,1167 LAKESHORE RD E,OAKVILLE,Ontario,L6J1L3,Central Region
666890,411,,,440 ALBERT St.,Ottawa,Ontario,K1R5B5,East Region
663344,412,,Box 69,,Deer Lake,Ontario,P0V1N0,North Region
669502,413,,,251 Hayes Lake Avenue 1,Holyrood,Ontario,N0G2B0,Central Region
884533,414,,,200 Racco Parkway,Vaughan,Ontario,L4J8X9,Central Region
667072,415,,86,28 Amisk St,MOOSE FACTORY,Ontario,P0L1W0,North Region
667561,416,1,,1160 Tapscott Road,Scarborough,Ontario,M1X1E9,East Region
663921,417,,,315 North Edward St,Thunder Bay,Ontario,P7C4P3,North Region
669640,418,,,8980 Woodbine Ave,Markham,Ontario,L3R0J7,Central Region
669544,419,,,60 Rockport Crescent,Richmond Hill,Ontario,L4C2L6,Central Region
883176,420,,,86 Castlemore Ave,Markham,Ontario,L6C2G9,Toronto Region
882606,421,,,999 Sydenham Road,Kingston,Ontario,K7M3L8,East Region
668563,422,,,5889 Coopers Avenue,Mississauga,Ontario,L4Z1R9,Central Region
666071,423,,,119 Wellington Street,Bracebridge,Ontario,P1L1E2,Central Region
882268,424,,,3547 Mt Albert Road,East Gwillimbury,Ontario,L0G1V0,Central Region
884239,425,,,250 Old Chicopee Drive,Kitchener,Ontario,N2A4J2,West Region
886754,426,200,,828 Richmond Street West,Toronto,Ontario,M6J1C9,Toronto Region
884964,427,,,10030 Yonge St,Richmond Hill,Ontario,L4C1T8,Central Region
877166,428,,,7021 Perth Rd 147 2,Atwood,Ontario,N0G1B0,West Region
882250,429,,,17 Fresnel Road,Brampton,Ontario,L7A4Z2,Central Region
885348,430,201,,3333 Bayview Avenue,Toronto,Ontario,M2K1G4,Central Region
884553,431,,,10923 Countryview Line,Dresden,Ontario,N0P1M0,West Region
669160,432,4th Floor,,30 Drewry Ave,North York,Ontario,M2M1C8,Central Region
887714,433,,,394016 County Rd 12,Amaranth,Ontario,L9W0N2,Central Region
668698,434,602,,4576 Yonge Street,Toronto,Ontario,M2N6N4,Central Region
887951,435,,,21 Deloraine Ave,Toronto,Ontario,M5M2A8,Toronto Region
667206,436,1,,730 Cochrane Drive,Markham,Ontario,L3R8E1,Central Region
669699,437,,,14 Kemp Drive,Dundas,Ontario,L9H2M9,West Region
888575,438,,,37 Robinson Rd RR 1,Dunnville,Ontario,N1A2W1,West Region
885343,439,6,,35 West Pearce St,Richmond Hill,Ontario,L4B1E3,Central Region
880448,440,,,900 King Street East,Oshawa,Ontario,L1H1H2,East Region
887544,441,,,340 West Scugog Lane,Bowmanville,Ontario,L1C7C1,East Region
668038,442,,,505 Adelaide Street East,Oshawa,Ontario,L1G2A4,East Region
884277,443,,,2038 Nash Road,Bowmanville,Ontario,L1C3K4,East Region
669156,444,32,,14 AUTOMATIC ROAD,BRAMPTON,Ontario,L6S5N5,Central Region
884452,445,1,,2160 Dunwin Drive,Mississauga,Ontario,L5L5M8,Central Region
885860,446,,,4775 Chalmers Forrest Road 1,Wallenstein,Ontario,N0B2S0,West Region
887560,447,,,1316 Martin Creek Road 3,Waterloo,Ontario,N2J3Z4,West Region
882251,448,206,,2141 Kipling Avenue,Toronto,Ontario,M9W4K8,Central Region
668458,449,700,,6733 Mississauga Rd.,Mississauga,Ontario,L5N6J5,Central Region
886130,450,,,485 McNaughton Ave E,Chatham,Ontario,N7L2H2,West Region
884292,451,,,4160 Fly Road,Campden,Ontario,L0R1G0,West Region
876771,452,,,43 Fox St,Essex,Ontario,N8M2S1,West Region
668010,453,,,31 Nadolny Sachs Private Private,Ottawa,Ontario,K2A1R9,East Region
886074,454,317,,205 Placer Ct,North York,Ontario,M2H0A9,Central Region
883964,455,,,423281 Concession 6 RR 1,Durham,Ontario,N0G1R0,West Region
668586,456,145,,21 Duke Street,St. Catharines,Ontario,L2R5W1,West Region
884726,457,J1,,10510 Torbram Road,Brampton,Ontario,L6R3N9,Central Region
881769,458,,,5 Brocton avenue,Richmond Hill,Ontario,L4E4T1,Central Region
881776,459,,,430 King Street,Wallaceburg,Ontario,N8A1J1,West Region
663492,460,,,71 Airport Road,Pikangikum,Ontario,P0V2L0,North Region
887234,461,,,80 York Hill Boulevard,Thornhill,Ontario,L4J2P6,Central Region
668824,462,,,560 Guelph Line,Burlington,Ontario,L7R3M4,West Region
667085,463,300,,201 Consumers Road,Toronto,Ontario,M2J4G8,Central Region
668539,464,103,,106 Parkway Forest Drive,North York,Ontario,M2J0C3,Central Region
889246,465,,,6395 Mississauga Road,Mississauga,Ontario,L5N1A5,Central Region
881841,466,2,,24 Jacksonville Drive,Brampton,Ontario,L6P2Z3,Central Region
876593,467,,,8410 Concession 3,Listowel,Ontario,N4W3G8,West Region
665568,468,,,1560 Tilman Road 1,Elmira,Ontario,N3B2Z1,West Region
886300,469,,,261 Buena Vista Rd,Ottawa,Ontario,K1M0V9,East Region
881651,470,,,5696 Wellington Rd 7 RR 5,Guelph,Ontario,N1H6J2,West Region
881900,471,1,,2160 DUNWIN DR,Mississauga,Ontario,L5L5M8,Central Region
885897,472,4,,2 East Beaver Creek Road,Richmond Hill,Ontario,L4B2N3,Central Region
887678,473,307,,4750 Yonge Street,North York,Ontario,M2N5M6,East Region
667463,474,,149,35 Seymour E Street,Madoc,Ontario,K0K2K0,East Region
889776,475,,,680 Tower Street South,Fergus,Ontario,N1M0B1,West Region
882835,476,22,,17817 Leslie Street,Newmarket,Ontario,L3Y8C6,Toronto Region
665232,477,,,841 Birchmount Road,Scarborough,Ontario,M1K1R8,Central Region
884041,478,,,24 Progress Avenue,Toronto,Ontario,M1P2Y4,East Region
889027,479,"209, 210, 211, 216",,2323 Bloor Street West,Toronto,Ontario,M6S4W1,Toronto Region
875821,480,,707,313363 Highway 6 South St,Durham,Ontario,N0G1R0,West Region
881135,481,,,13345 Yonge Street,Richmond Hill,Ontario,L4E3L3,Central Region
667763,482,,,2600 Rutherford Road,Concord,Ontario,L4K5R1,Central Region
884389,483,,,160 Marina Blvd,Peterborough,Ontario,K9H6M9,East Region
881785,484,B,,2701 Rutherford Road,Vaughan,Ontario,L4K2N6,Central Region
665867,485,,,5100 Appleby Line,Burlington,Ontario,L7M0P5,West Region
669311,486,208,,55 NUGGET AVE,SCARBOROUGH,Ontario,M1S3L1,East Region
883259,487,31,,2053 Williams Parkway,Brampton,Ontario,L6S5T4,Central Region
665835,488,1,,520 Westney Rd South,Ajax,Ontario,L1S6W4,East Region
886085,489,,,42 Sousa Mendes Street,Toronto,Ontario,M6P0B2,Toronto Region
668751,490,,,125 Brentcliffe Rd,Toronto,Ontario,M4G3Y7,Toronto Region
668970,491,,,109 Pemberton Street,Toronto,Ontario,M2M1Y4,Toronto Region
669529,492,16,,670 Progress Avenue,Scarborough,Ontario,M1H3A4,East Region
668794,493,14,,670 Progress Avenue,Scarborough,Ontario,M1H3A4,East Region
669352,494,,,49 Prunella Crescent,Holland Landing,Ontario,L9N0S7,Central Region
882762,495,B111,,161 Louis-Pasteur Prvt,Ottawa,Ontario,K1N6N5,East Region
888800,496,,,4184 Line 61 R.R.#1,Milverton,Ontario,N0K1M0,West Region
668526,497,,,433075 Zenda Line 1,Mount Elgin,Ontario,N0J1N0,West Region
667608,498,,,083526 Southgate Road 8 2,Mount Forest,Ontario,N0G2L0,West Region
883823,499,,,1825 Manning Road Road,Whitby,Ontario,L1N3M4,East Region
888990,500,,,37639 Belgrave Road 2,Lucknow,Ontario,N0G2H0,West Region
665812,501,,,52090 Chalet Line,Aylmer,Ontario,N5H2R1,West Region
668711,502,,,3508 COMMERCE CRT,BURLINGTON,Ontario,L7N3L7,West Region
889423,503,,,1964 Salem Rd,Ajax,Ontario,L1T4V3,East Region
888931,504,,,9173 Concession 11 5,Mount Forest,Ontario,N0G2L0,West Region
882178,505,,,3300 Ninth Line,Oakville,Ontario,L6H7A8,Central Region
882353,506,,,801 North Service Road,Burlington,Ontario,L7P5B6,West Region
876046,507,,,50 Vaughan Street,Ottawa,Ontario,K1M1X1,East Region
883638,508,,,7452 Perth Road 121 1,Newton,Ontario,N0K1R0,West Region
885377,509,,,2999 Dufferin Street,Toronto,Ontario,M6B3T4,Central Region
877123,510,,,3850 Locke St,Windsor,Ontario,N9G1S1,West Region
886312,511,,,23 Moonstream Crt.,Mississauga,Ontario,L5N2P8,Central Region
885622,512,,,2490 Floradale Road 1,Elmira,Ontario,N3B2Z1,West Region
665974,513,,244,480 Foley Mountain Lane,Westport,Ontario,K0G1X0,East Region
669317,514,,,38725 Belfast Road 3,Wingham,Ontario,N0G2W0,West Region
669091,515,202,,1020 Denison Street,Markham,Ontario,L3R3W5,Central Region
882430,516,,,423 Spadina Road,Toronto,Ontario,M5P2W3,Toronto Region
665760,517,,,7 Tait Avenue,Fort Erie,Ontario,L2A0G1,West Region
669733,518,,,28 Katherine Street South,Winterbourne,Ontario,N0B2V0,West Region
669576,519,,,265 Wilson Street East,Ancaster,Ontario,L9G2B8,West Region
668218,520,,,11115 Carter Road,Aylmer,Ontario,N5H2R3,West Region
877700,521,,,116 Church St,Bowmanville,Ontario,L1C1T2,East Region
888320,522,,,7445 Fourth Line,Wallenstein,Ontario,N0B2S0,West Region
663048,523,,180,16 St. Andrew's Street,KASHECHEWAN,Ontario,P0L1S0,North Region
882037,524,,,211 Millford Crescent,Salem,Ontario,N0B1S0,West Region
884982,525,,,879 Sixth Street,Collingwood,Ontario,L9Y3Y9,Central Region
669043,526,,,10985 Ridge Line,Blenheim,Ontario,N0P1A0,West Region
886198,527,1209,,1815 Yonge Street Street,Toronto,Ontario,M4T2A4,West Region
668404,528,,,"1367 1367 Altona Road Pickering, ON L1V 1M",Pickering,Ontario,L1W1T8,East Region
883086,529,,,52504 Glencolin Line,Aylmer,Ontario,N5H2R3,West Region
667564,530,,,19 Reynolds Road,Lansdowne,Ontario,K0E1L0,East Region
669256,531,,,280 King Street East,Brockville,Ontario,K6V1E2,East Region
883210,532,,,738 Lyons Creek Road,Welland,Ontario,L3B5N4,West Region
883254,533,101,,3465 Semenyk Ct,Mississauga,Ontario,L5C4P9,Central Region
665906,534,3,,24 Jacksonville Drive Dr.,Brampton,Ontario,L6P2Z3,Central Region
664541,535,,p9n 3y4,1450 Valley Drive,Kenora,Ontario,P9N3Y4,North Region
877786,536,,,157 John St,York,Ontario,M9N1J9,Central Region
887036,537,,,137845 Grey Rd 12,Meaford,Ontario,N4L1W6,West Region
669103,538,,,115 High Street,Sutton West,Ontario,L0E1R0,Central Region
666130,539,,,25 Burnhamthorpe rd,Toronto,Ontario,M9A1G9,Toronto Region
669627,540,,,431 Nugget Ave.,Scarborough,Ontario,M1S4A4,East Region
668534,541,,,2944 Audley Rd.,Ajax,Ontario,L1Z1T7,East Region
884820,542,,,80 Scarsdale Rd,Toronto,Ontario,M3B2R7,Central Region
883093,543,,,54 Park St,Tara,Ontario,N0H2N0,West Region
877840,544,,,650 Lyon St South,Ottawa,Ontario,K1S3Z7,East Region
886284,545,,660,2066 South Lake Bernard Rd,Sundridge,Ontario,P0A1Z0,North Region
882158,546,2nd Floor,,210 Wilson Avenue,Toronto,Ontario,M5M3B1,Toronto Region
875066,547,,,1436 1st Concession Road,Langton,Ontario,N0E1G0,West Region
669460,548,5,,1575 Clarkson Road North,Mississauga,Ontario,L5J2X1,Central Region
668436,549,,,11 SONOMA BLVD,WOODBRIDGE,Ontario,L4H3C4,Central Region
669800,550,,,6644 Minto Sixth Line 1,Harriston,Ontario,N0G1Z0,West Region
886485,551,,,5051 Mainway,Burlington,Ontario,L7L5H9,West Region
883977,552,,,36 Atkinson Avenue,Thornhill,Ontario,L4J8C9,Central Region
885651,553,,,239 Queen Street South,Mississauga,Ontario,L5M1L7,Central Region
884668,554,201,,10149 Yonge Street,Richmond Hill,Ontario,L4C1T5,Central Region
669205,555,600,,"3250 Bloor Street West, East T",Etobicoke,Ontario,M8X2X9,West Region
883121,556,,,39 Pine Street N,Port Hope,Ontario,L1A3G5,East Region
884989,557,,,8260 Huntington Road,Woodbridge,Ontario,L4H4Z6,Central Region
668472,558,,,80900 Falls Reserve Line,Goderich,Ontario,N7A3Y1,West Region
665994,559,207,,20 Amber Street,Markham,Ontario,L3R5P4,Central Region
885614,560,,,7205 Sideroad 19 2,Alma,Ontario,N0B1A0,West Region
667231,561,,,6236 Imperial Road,Aylmer,Ontario,N5H2R2,West Region
665206,562,,,714229 Baseline Rd,Ceylon,Ontario,N0C1E0,West Region
666244,563,,,8727 Road 164,Gowanstown,Ontario,N0G1Y0,West Region
669769,564,,,23 Dover Street,Otterville,Ontario,N0J1R0,West Region
884243,565,,2,497 Millgrove Side Road,Millgrove,Ontario,L0R1V0,West Region
668497,566,203,,550 Bayview Avenue,Toronto,Ontario,M4W3X8,Toronto Region
669243,567,,,160 Grand River Boulevard,Kitchener,Ontario,N2A3G6,West Region
885533,568,,,3975 6 Hwy,Mount Hope,Ontario,L0R1W0,West Region
885118,569,,,4875 King St,Beamsville,Ontario,L3J2J1,West Region
889920,570,,,323 Keele St,Toronto,Ontario,M6P2K6,Toronto Region
665080,571,MacDuffie GLOSD Program,,323 Keele Street,Toronto,Ontario,M6P2K6,Toronto Region
666883,572,3,,100 East Beaver Creek,Richmond Hill,Ontario,L4B1J6,Central Region
669200,573,,,1368 Housey's Rapids Road,Gravenhurst,Ontario,P1P1R3,Central Region
880003,574,3,,"100 East Beaver Creek Rd, 1st Floor",Richmond Hill,Ontario,L4B1J6,Central Region
665747,575,202,,5 Brisdale Drive,Brampton,Ontario,L7A0S9,Central Region
666793,576,,,5 NIPIGON AVE,Toronto,Ontario,M2M2V7,Central Region
666717,577,R151,,10225 Yonge St,Richmond Hill,Ontario,L4C3B2,Central Region
883760,578,,,130 Main St E,Grimsby,Ontario,L3M1N8,West Region
668555,579,501,,3660 Hurontario St,Mississauga,Ontario,L5B3C4,Central Region
877891,580,,,536 Brockton Side Road 30 5,Kincardine,Ontario,N2Z2X6,West Region
666289,581,,,443 Mount Pleasant Rd,Toronto,Ontario,M4S2L8,Toronto Region
665009,582,,,1249 Colborne Street West 4,Brantford,Ontario,N3T0M6,West Region
668704,583,10,,"7725 Birchmount Road, Markham",Ontario,Ontario,L3R9X3,Toronto Region
666668,584,201H,,75 International Boulevard,Etobicoke,Ontario,M9W6L9,Central Region
886574,585,,,1 Bethel Road,Paris,Ontario,N3L3E3,West Region
886167,586,,,2454 Nixon Road,Simcoe,Ontario,N3Y4K6,West Region
887881,587,,,2378 Nixon Rd,Simcoe,Ontario,N3Y4K6,West Region
885452,588,,,195 College Ave West,Guelph,Ontario,N1G1S6,West Region
877093,589,,,151 Waterloo Ave,Guelph,Ontario,N1H3H9,West Region
665464,590,,,5420 Highway 6 North,Guelph,Ontario,N1H6J2,West Region
666756,591,102,,250 Consumer Road,North York,Ontario,M2J4V6,Toronto Region
665671,592,,,225 Broadway Street,Mississauga,Ontario,L5M1J1,Central Region
889164,593,,,350 Albright Road,Hamilton,Ontario,L8K5J4,West Region
669511,594,,,829 Concession Road 6 Arran-Elderslie,Paisley,Ontario,N0G2N0,West Region
881754,595,20,,1289 MARLBOROUGH COURT,OAKVILLE,Ontario,L6H2R9,Central Region
668401,596,101,,11300 Bayview Avenue,Richmond Hill,Ontario,L4S1L4,Central Region
668757,597,,,1012 Garden Gate Drive,Algonquin Highlands,Ontario,K0M1S0,East Region
886582,598,202,,9030 Leslie Street,Richmond Hill,Ontario,L4B1G2,Central Region
885398,599,,,11643 Trafalgar Road,Georgetown,Ontario,L7G4S4,Central Region
886024,600,205,,7481 Woodbine Avenue,Markham,Ontario,L3R2W1,Toronto Region
883700,601,,,2193 Orchard Rd,Burlington,Ontario,L7L7J8,West Region
884526,602,,,2254 Orchard Rd.,Burlington,Ontario,L7L7J8,West Region
885541,603,,,92 Glancaster Rd,Ancaster,Ontario,L9G3K9,West Region
884101,604,,,221 York Boulevard,Hamilton,Ontario,L8R1Y6,West Region
885550,605,,,60 Dow Avenue,Hamilton,Ontario,L8S1W4,West Region
666594,606,,,299 Barton Street,Stoney Creek,Ontario,L8E2K7,West Region
884574,607,200,,801 York Mills Road,North York,Ontario,M3B1X7,West Region
665843,608,1000,,211 Consumers Road,Toronto,Ontario,M2J4G8,Toronto Region
881955,609,51,,Ramey Ave,Port Colborne,Ontario,L3K2L2,West Region
884866,610,,,2001 Spring Garden Road,Windsor,Ontario,N9E3P8,West Region
886067,611,,,9488 Westminster Drive,London,Ontario,N6P1P3,West Region
884596,612,,,23 Church St S,Ajax,Ontario,L1S6A6,East Region
884685,613,,,301 Byron Street South,Whitby,Ontario,L1N4P9,East Region
888814,614,,,360 Colborne Street,Brantford,Ontario,N3S3N3,West Region
887242,615,,,1451 Avenue Rd,Toronto,Ontario,M5N2H9,Toronto Region
884863,616,,,101 Scarsdale Road,Toronto,Ontario,M3B2R2,Central Region
669178,617,,,21170 Hurontario Street,Caledon,Ontario,L7K1X1,Central Region
876500,618,,,207 Bayswater Avenue,Ottawa,Ontario,K1Y2G5,East Region
880078,619,,,79 Ardagh Rd,Barrie,Ontario,L4N9B6,Central Region
875864,620,,Box 400,2850 Fourth Ave,Jordan Station,Ontario,L0R1S0,West Region
880272,621,,,159 Colborne St W,Lindsay,Ontario,K9V5Z8,East Region
885053,622,,,7463 County Road 28,Addison,Ontario,K0E1A0,East Region
668493,623,1100,,105 Moatfield Drive,North York,Ontario,M3B0A2,Central Region
665766,624,,,412056 Soughtgate Sideroad 41,Holstein,Ontario,N0G2A0,West Region
881112,625,,,86054 Creek Line 2,Lucknow,Ontario,N0G2H0,West Region
886601,626,4,,611 Wanless Dr,Brampton,Ontario,L7A3Y6,Central Region
880833,627,,,35 High Park Gardens,Toronto,Ontario,M6R1S8,Toronto Region
882713,628,300,,205 Placer Court,North York,Ontario,M2H0A9,Central Region
882850,629,,,20490 Porterfield Road,Caledon,Ontario,L7K1T2,Central Region
887579,630,,,682483 S.R. 6,Chatsworth,Ontario,N0G1G0,West Region
880698,631,,,7 Little York St,Orangeville,Ontario,L9W1P3,Central Region
885568,632,,,299 Fennell Ave W,Hamilton,Ontario,L9C1G3,West Region
888184,633,,,R.R.#4 RR 4 116 Fort Stewart Rd,Bancroft,Ontario,K0L1C0,East Region
875660,634,,,2439 Tenth Side Road,Campbellville,Ontario,L0P1B0,West Region
665275,635,Upper Level,,925 Cousineau Road,Windsor,Ontario,N9G1V8,West Region
665226,636,,,2241 MISSISSAUGA RD,MISSISSAUGA,Ontario,L5H2K8,Central Region
669380,637,,,100 HASLEY AVE,Toronto,Ontario,M4B1A9,Toronto Region
881481,638,c/o The Principal,,11300 Bayview Ave,Richmond Hill,Ontario,L4S1L4,Central Region
668940,639,,,2086 Bruce County Road 6 3,Holyrood,Ontario,N0G2B0,West Region
880491,640,,,2939 Old School road,Caledon,Ontario,L7C0X7,Central Region
666081,641,,,6807 W Steeles Ave 1,Etobicoke,Ontario,M9V4R9,Central Region
884793,642,,21,331 German School Road,Paris,Ontario,N3L3E1,West Region
668304,643,,,2 Duncan Mills Rd,North York,Ontario,M3B2V1,Toronto Region
878227,644,,,87852 Fordwich Line 2,Gorrie,Ontario,N0G1X0,West Region
665703,645,,,15 Madison Ave,Toronto,Ontario,M5R2S2,Toronto Region
666661,646,,,21 Ascot Ave,Toronto,Ontario,M6E1E6,Toronto Region
875996,647,,,121 Kennedy Ave,Toronto,Ontario,M6S2X8,Toronto Region
883001,648,,,3521 Simcoe County Rd. 124,Nottawa,Ontario,L0M1S0,Central Region
668801,649,,,316362 3 Line C RR 1,Grey Highlands,Ontario,N0H1N0,Central Region
885304,650,,Box 658,87 Percival Street,Clinton,Ontario,N0M1L0,West Region
665474,651,,551,424 Quebec Avenue,"Huron Park, Ontario",Ontario,N0M1Y0,West Region
885212,652,,,759 Karishea Ave 3,Holyrood,Ontario,N0G2B0,West Region
885965,653,09-Jul,,160 Dudley Ave,Thornhill,Ontario,L3T2E6,Central Region
663030,654,,,2040 Walsh Street East,Thunder Bay,Ontario,P7E4W2,North Region
665788,655,"3,4,5 and 9",,131 Saunders Road,Barrie,Ontario,L4N9A7,Central Region
665122,656,,29044,520 Ellis Road,Cambridge,Ontario,N3C4K1,West Region
882059,657,,,5761 Coopers Avenue,Mississauga,Ontario,L4Z1R9,Central Region
888839,658,,,2704 DANFORTH AVE,TORONTO,Ontario,M4C1L7,Toronto Region
878049,659,,,5751 Coopers Ave,Mississauga,Ontario,L4Z1R9,Central Region
665401,660,,,2200 South Sheridan Way,Mississauga,Ontario,L5J2M4,Central Region
882925,661,,,1525 Sherway Dr,Mississauga,Ontario,L4X1C5,Central Region
884993,662,,,"1 University Ave, Toronto, Ontario",Toronto,Ontario,M5J2P1,Toronto Region
667874,663,,,393 Gosford Crescent,Milton,Ontario,L9T8G8,Central Region
885070,664,,,75 Caverly Rd,Aylmer,Ontario,N5H2P6,West Region
885940,665,,,120 Glover's Rd,Oshawa,Ontario,L1G3X9,East Region
881662,666,101,,8 Main Street East,Hamilton,Ontario,L8N1E8,West Region
884337,667,,,2850 John Street,Markham,Ontario,L3R2W4,Central Region
665962,668,,,120 Bruce St,London,Ontario,N6C1G8,West Region
886638,669,11,,2710 North Park Drive,Brampton,Ontario,L6S0E9,Central Region
886268,670,,,5 Michael Street,Kitchener,Ontario,N2G1L7,Central Region
667661,671,,,1000 Gorham Street,Newmarket,Ontario,L3Y1L8,Central Region
885160,672,Unit D,,"355 Wyecroft Road 43.442042497292455, -79.70",Oakville,Ontario,L6K2H2,Central Region
886338,673,200,,5200 Yonge Street,North York,Ontario,M2N5P6,East Region
880844,674,200,,1039 McNicoll Avenue,Toronto,Ontario,M1W3W6,East Region
669759,675,,,62 Silver Horse Crescent,Ottawa,Ontario,K2M2E3,East Region
887642,676,5,,2 Corby Road,Markham,Ontario,L3R8A9,Central Region
669893,677,18,,2345 Wyecroft Road,Oakville,Ontario,L6L6L8,Central Region
882222,678,201,,140 La Rose Avenue,Etobicoke,Ontario,M9P1B2,Central Region
882483,679,,,323 Cummer Avenue,Toronto,Ontario,M2M2E8,Central Region
668934,680,2nd Floor,,6305 Yonge Street,North York,Ontario,M2M3X7,Central Region
883996,681,301,,9011 Leslie St.,Richmond Hill,Ontario,L4B3B6,Central Region
669270,682,,,313 Andrew St.,Newmarket,Ontario,L3Y1H1,Central Region
